stasiun,pm10,so2,co,o3,no2,max,critical,categori
0.34569822326622357,65.23441421387021,17.345698223266222,8.728491116331117,103.30860355346755,11.654301776733776,103.30860355346755,1.0,0.0
3.0,66.55447452733544,25.445525472664553,16.66828820899683,109.33171179100317,7.611381368166138,109.33171179100317,1.0,0.0
2.8754037905970025,64.43931705768651,27.49838483761199,18.688509476492506,107.373788628209,8.249192418805995,107.373788628209,1.0,0.0
2.0,64.76311832330508,16.184408383474636,19.815591616525364,112.52623664661014,10.473763353389854,112.52623664661014,1.0,0.0
4.0,28.61688532782119,16.575448887576474,22.109461334908232,103.26035911006117,7.315089777515295,103.26035911006117,1.0,0.0
2.0,66.34482784859831,18.66009837222953,17.33990162777047,111.0,11.330049186114765,111.0,1.0,0.0
1.461754959172378,65.92350991834476,21.461754959172378,9.923509918344756,112.23087747958618,10.076490081655244,112.23087747958618,1.0,0.0
4.0,47.38582157672622,19.0,8.538059474424593,104.07611894884919,6.358706316283062,104.07611894884919,1.0,0.0
2.458364824816384,66.29182412408193,21.375094474449153,14.624905525550847,111.91672964963277,9.70817587591808,111.91672964963277,1.0,0.0
2.9432699774376,68.8865399548752,22.943269977437602,12.8865399548752,112.9716349887188,7.1134600451248,112.9716349887188,1.0,0.0
2.833541998959096,60.6111806663197,11.888193336803013,14.444722665278794,101.3888193336803,10.388819333680301,101.3888193336803,1.0,0.0
3.0,56.658882796060354,21.43925519737357,26.414326403501907,104.21962759868678,6.146418399124523,104.21962759868678,1.0,0.0
3.0,58.407337209842666,22.604891473228445,24.86014470236207,104.80244573661422,6.534963824409482,104.80244573661422,1.0,0.0
4.0,34.6312287835829,18.007435424662596,20.391077490404886,104.40594833973007,7.601487084932519,104.40594833973007,1.0,0.0
2.65396557211989,64.65396557211989,24.57775900483923,17.96189671635967,108.38413771152044,9.38413771152044,108.38413771152044,1.0,0.0
3.4702345923822024,51.11906163047119,27.47624652188476,10.648827038088987,101.94046918476441,4.940469184764405,101.94046918476441,1.0,0.0
4.0,44.287773762466784,19.78537103958887,15.853710395888692,105.3561131187666,7.570742079177738,105.3561131187666,1.0,0.0
3.5776751379755085,60.04372596582856,21.0,20.067898344293894,106.31070055190203,6.0,106.31070055190203,1.0,0.0
3.4361852341413917,61.986675840252566,9.268583223181869,14.731416776818131,101.42286107439395,10.281907382929305,101.42286107439395,1.0,0.0
1.3630939601380623,64.63690603986194,20.636906039861938,11.541657720966436,111.63690603986194,11.363093960138062,111.63690603986194,1.0,0.0
3.2668859994879407,63.73311400051206,18.800657998463823,17.199342001536177,109.83278500128014,7.466228001024119,109.83278500128014,1.0,0.0
1.710934833114016,64.28906516688599,20.289065166885983,13.97654383179811,111.28906516688599,11.710934833114017,111.28906516688599,1.0,0.0
3.901052196973746,63.5442129166444,20.901052196973747,15.296843409078761,107.75263049243436,6.098947803026254,107.75263049243436,1.0,0.0
0.5938009030940423,63.24959277524766,17.593800903094042,9.96900451547021,102.81239819381192,11.406199096905958,102.81239819381192,1.0,0.0
4.0,62.18942901325822,15.731288586178447,15.405285493370888,105.16300154640378,7.621141973483555,105.16300154640378,1.0,0.0
2.634974067941008,64.365025932059,16.904922203823023,19.095077796176977,111.41256483014747,8.730051864117984,111.41256483014747,1.0,0.0
2.487379536591182,60.100963707270544,20.48737953659118,21.361174902503002,107.58834324386173,9.075722780452907,107.58834324386173,1.0,0.0
1.8711767321792308,54.192155118805125,18.290392244059742,11.709607755940256,104.0327457084182,10.128823267820769,104.0327457084182,1.0,0.0
0.5849281149202008,62.4904313104788,18.4150718850798,9.924640574601003,104.075359425399,12.245215655239397,104.075359425399,1.0,0.0
4.0,43.09958039747431,18.125863762588786,11.496544949644854,102.7814659406472,6.218534059352804,102.7814659406472,1.0,0.0
1.4094325091274684,68.09432509127468,19.59056749087253,16.275460073019747,101.81886501825494,11.543404945235189,101.81886501825494,1.0,0.0
1.2803147978548228,66.80314797854822,19.719685202145175,15.242518382838583,101.56062959570964,12.318111212871063,101.56062959570964,1.0,0.0
3.4852226542467464,51.059109383013016,27.236437532052058,10.573886728766269,101.9704453084935,4.970445308493493,101.9704453084935,1.0,0.0
4.0,49.711784770560996,19.73445569243438,10.570594923520332,108.63277215378281,5.36722784621719,108.63277215378281,1.0,0.0
1.6423986304335176,60.175591097817865,31.145608217398895,13.67880068478324,113.0,10.394003423916207,113.0,1.0,0.0
2.265137005006904,71.61376695493786,21.12109604005523,20.46972598998619,104.06054802002761,8.0,104.06054802002761,1.0,0.0
4.0,45.258542286817004,19.6235762855305,14.23576285530499,104.8707288565915,7.247152571060998,104.8707288565915,1.0,0.0
4.0,27.316307407663828,16.181401646147517,20.16044465002057,104.06745288075815,7.295350411536879,104.06745288075815,1.0,0.0
0.10566833929483177,67.15465328564134,17.10566833929483,7.5283416964741585,103.78866332141034,11.894331660705168,103.78866332141034,1.0,0.0
4.0,42.12254905614935,19.122549056149357,9.225490561493563,108.63235283155193,5.367647168448069,108.63235283155193,1.0,0.0
0.5051302528893052,64.9897394942214,19.505130252889305,10.030781517335832,103.96921848266417,14.0,103.96921848266417,1.0,0.0
2.4744989350943056,64.4744989350943,23.321492545660142,17.423496805282916,109.10200425962277,10.102004259622777,109.10200425962277,1.0,0.0
3.6856833887879694,44.78112746353484,19.790455592525312,17.37136677757594,105.58091118505062,8.31431661121203,105.58091118505062,1.0,0.0
3.0646219356731086,52.74151225730756,33.96604902923026,12.676890321634456,101.12924387134622,4.129243871346217,101.12924387134622,1.0,0.0
2.0,64.97581321137677,15.120933943116093,20.879066056883907,112.95162642275356,10.048373577246437,112.95162642275356,1.0,0.0
4.0,52.90713360992886,19.558161944275554,9.953566804964433,104.39540486068888,6.0,104.39540486068888,1.0,0.0
2.300501866723957,63.84974906663802,20.150250933361978,15.849749066638022,110.54924719991406,11.098494399828128,110.54924719991406,1.0,0.0
0.9153245419127143,64.33870183234914,19.74597362573814,12.491947251476287,101.25402637426185,13.830649083825428,101.25402637426185,1.0,0.0
2.985313251080702,65.13218074027368,26.882506008645617,19.029373497838595,106.9412530043228,8.0,106.9412530043228,1.0,0.0
4.0,46.42672225948414,19.0,8.0,105.20566663472788,5.63238889421202,105.20566663472788,1.0,0.0
2.0,66.07990937708492,18.811480355951478,17.188519644048522,111.0,11.405740177975739,111.0,1.0,0.0
0.7254589960094197,65.27454100399058,20.45091799201884,8.450917992018839,110.6272949800471,11.82362301197174,110.6272949800471,1.0,0.0
3.0,65.39210746145615,26.607892538543854,18.411838807815784,107.58816119218422,7.901973134635964,107.58816119218422,1.0,0.0
4.0,46.841054226257114,19.0,8.0,104.85052494892247,5.691579175179588,104.85052494892247,1.0,0.0
3.29590024367412,67.22459853795527,22.40819951265176,13.591800487348241,111.5204987816294,6.7040997563258795,111.5204987816294,1.0,0.0
4.0,27.21150956690014,16.240835611166702,22.51099726659996,102.99266848893336,7.24816712223334,102.99266848893336,1.0,0.0
3.3640056440459665,43.62380810243714,18.8159661357242,25.9079830678621,103.27198871190807,6.3640056440459665,103.27198871190807,1.0,0.0
2.0,66.61605824785521,18.505109572654167,17.494890427345833,111.0,11.252554786327083,111.0,1.0,0.0
2.413491547300614,64.98313556587424,19.413491547300616,11.826983094601228,106.41349154730061,8.37976267904908,106.41349154730061,1.0,0.0
3.117560207006037,54.47171730892152,20.882439792993964,25.94195813694567,104.23512041401207,6.235120414012074,104.23512041401207,1.0,0.0
0.9335839799548173,65.06641602004518,19.46679198997741,11.201127909796678,108.86716795990964,13.066416020045182,108.86716795990964,1.0,0.0
3.8832247223730074,61.11677527762699,8.46710111050797,15.883224722373008,101.0,10.155700370169324,101.0,1.0,0.0
4.0,40.617632111057844,19.205877370352614,12.441141592468295,108.38236788894216,8.0,108.38236788894216,1.0,0.0
3.1278875443759535,54.337461923112606,20.87211245562405,25.84901210061642,104.2557750887519,6.255775088751907,104.2557750887519,1.0,0.0
4.0,30.286836508882438,16.841519224196098,18.015062521362683,105.22265864234318,7.4603798060490245,105.22265864234318,1.0,0.0
1.5523720146832332,66.20948805873293,17.238139926583834,19.628464176198797,61.22921494280721,9.0286518678509,103.76186007341616,2.1047440293664663,0.0
0.7761776612247552,65.67146701632574,20.104710644899022,8.552355322449511,110.20942128979804,11.223822338775244,110.20942128979804,1.0,0.0
0.12945765509004747,66.96433875927963,17.129457655090047,7.647288275450237,103.7410846898199,11.870542344909953,103.7410846898199,1.0,0.0
2.2792582684261355,70.44148346314773,17.954807878982947,18.045192121017053,111.55851653685227,9.162225194721593,111.55851653685227,1.0,0.0
4.0,42.28516897958225,19.285168979582252,10.851689795822516,108.14449306125324,5.855506938746755,108.14449306125324,1.0,0.0
3.7068920824483644,46.810402928171264,20.293107917551637,20.637971257964722,105.41378416489673,7.413784164896729,105.41378416489673,1.0,0.0
2.481666009409994,62.89791748823751,12.175418474122516,12.583748521172486,103.27750098588501,11.518333990590007,103.27750098588501,1.0,0.0
3.6917130513586116,61.30828694864139,9.233147794565554,15.691713051358612,101.0,10.411049264855185,101.0,1.0,0.0
2.7938058782754767,63.804129414483015,21.0,12.587611756550952,109.60825882896603,8.010323536207538,109.60825882896603,1.0,0.0
3.0,63.645007611182734,27.90332825921151,18.322503805591367,106.32250380559137,7.548335870394245,106.32250380559137,1.0,0.0
3.019314529982444,64.96137094003511,26.884112820105337,18.922741880070223,107.01931452998244,7.961370940035112,107.01931452998244,1.0,0.0
1.135938467242775,56.88360003707804,34.18436919654335,13.932030766378613,113.0,11.660153831893062,113.0,1.0,0.0
4.0,45.169335167966985,19.63844413867217,14.384441386721688,104.91533241601651,7.276888277344337,104.91533241601651,1.0,0.0
2.722074699366828,67.61037349683414,22.166224098100486,13.833775901899516,112.44414939873366,8.38962650316586,112.44414939873366,1.0,0.0
2.0,64.28487216296195,18.57563918519027,17.42436081480973,111.56974432592389,11.430255674076108,111.56974432592389,1.0,0.0
4.0,42.13791495433787,19.137914954337873,9.379149543378723,108.58625513698638,5.413744863013617,108.58625513698638,1.0,0.0
0.14750957115045327,65.11494257309728,18.852490428849546,7.737547855752267,106.26245214424773,13.55747128654864,106.26245214424773,1.0,0.0
1.0,70.65412448924738,20.475294606374813,17.752946063748126,101.47529460637482,14.950589212749625,101.47529460637482,1.0,0.0
4.0,40.001161916326126,19.000387305442043,11.002711138094298,108.99883808367387,8.0,108.99883808367387,1.0,0.0
2.0,64.09332527764512,19.53337361177436,16.46662638822564,111.18665055529026,11.813349444709743,111.18665055529026,1.0,0.0
2.68607838201679,67.82529456184889,24.48862705613432,19.62784323596642,105.74431352806717,8.0,105.74431352806717,1.0,0.0
4.0,42.11224412510304,19.112244125103043,9.122441251030414,108.66326762469087,5.336732375309125,108.66326762469087,1.0,0.0
1.0461891958665772,56.2078513813996,34.81524321653369,14.115472989666443,112.86143241240026,11.907621608266846,112.86143241240026,1.0,0.0
4.0,42.33976607860993,19.339766078609927,11.397660786099252,107.98070176417022,6.019298235829775,107.98070176417022,1.0,0.0
1.264677691704351,76.14725615806954,19.676611541478245,22.205966924886948,104.38209922533916,14.411933849773895,104.38209922533916,1.0,0.0
3.2016014647100635,62.201601464710066,20.201601464710063,14.201601464710064,106.40320292942013,7.330664225483227,106.40320292942013,1.0,0.0
2.8519882960038587,53.22201755599421,35.0,13.07400585199807,101.88807022397685,4.592046815984565,101.88807022397685,1.0,0.0
2.0,68.70930256210664,15.61821709368444,20.38178290631556,111.76356581263111,10.0,111.76356581263111,1.0,0.0
3.369212643212052,43.44677013079023,18.784724140727686,25.892362070363845,103.2615747135759,6.369212643212052,103.2615747135759,1.0,0.0
1.079994685193899,64.65000664350762,16.030014615716777,9.429988041686272,105.38000797220916,12.920005314806101,105.38000797220916,1.0,0.0
0.4808847871063423,65.03823042578732,19.48088478710634,9.885308722638054,104.11469127736194,14.0,104.11469127736194,1.0,0.0
2.0,31.780329711602,13.780329711602002,21.87868115359199,40.09835144198999,8.0,40.09835144198999,1.0,1.0
1.1963872953080035,48.17832377184802,6.0180635234599835,17.571098362464028,45.785549181232014,8.196387295308003,47.39277459061601,1.8036127046919965,1.0
0.0,31.919957072899443,4.040021463550279,4.959978536449721,29.160085854201117,7.879935609349163,32.04002146355028,1.9599785364497209,1.0
0.0,41.137100852218396,2.189516808703066,7.8104831912969335,45.81048319129693,8.810483191296933,46.0,1.189516808703066,1.0
0.737128063733898,24.577231617596613,21.211384191201695,7.262871936266102,45.788615808798305,13.262871936266102,46.5257438725322,2.474256127467796,1.0
2.0,42.07723001759318,15.615179988271212,21.615179988271212,31.61651006450833,6.07723001759318,42.07723001759318,2.0,1.0
1.9418954701834472,36.41284320527517,23.058104529816553,10.058104529816553,40.88379094036689,5.645261324541382,43.52905226490827,2.0581045298165526,1.0
0.0,29.37318159625255,20.37318159625255,5.37318159625255,29.186590798126275,6.559772394378825,42.679317183136476,3.0,1.0
3.0,51.680834035153794,22.0,15.680834035153795,49.560278011717934,6.120556023435864,50.0,1.4397219882820682,1.0
0.17690694820508723,43.0,8.0,28.05402356974404,29.53072084461526,11.469279155384738,43.0,2.0,1.0
0.8787635183929159,35.878763518392915,7.0,12.727418889642504,31.24247296321417,7.606182408035421,35.878763518392915,2.0,1.0
3.1016241151823025,25.0,33.69512765445309,6.796751769635395,33.0,3.0,33.898375884817696,2.695127654453092,1.0
4.0,15.616293158981286,28.92443973847193,4.308146579490643,26.691853420509357,6.767413682037429,28.92443973847193,3.0,1.0
0.0,21.442791205188502,17.553489006485627,5.110697801297126,18.889302198702875,7.22139560259425,34.5572087948115,3.0,1.0
1.8427667283888591,43.9287221193519,26.928722119351903,16.22851115225924,29.928722119351903,9.0,43.9287221193519,2.0,1.0
0.15650544911142905,32.960873637722145,26.156505449111428,11.882620913166427,35.92174727544428,7.804368188610714,35.92174727544428,0.9608736377221427,1.0
3.491256910865246,23.52622926740426,33.508743089134754,6.017486178269508,33.98251382173049,3.0,34.491256910865246,1.526229267404263,1.0
3.6717060503859944,32.70194235270196,37.343412100771985,10.671706050385994,25.65658789922801,3.6717060503859944,37.343412100771985,3.0,1.0
3.7020812032996915,24.29791879670031,18.0,13.0,45.106243609899074,3.0,45.106243609899074,1.0,1.0
0.0,22.40705510813278,17.678425180221303,4.271370072088522,18.86431496395574,8.135685036044261,26.678425180221303,3.0,1.0
1.0,37.458098519568345,24.49161970391367,11.491619703913669,41.458098519568345,8.491619703913669,44.0,2.016760592172661,1.0
4.0,19.191821744663727,31.595910872331864,4.531970290777288,36.404089127668136,3.0,36.404089127668136,0.0,1.0
0.0,37.55268685575124,9.815771048082919,24.55268685575124,28.09211447595854,12.0,37.55268685575124,2.0,1.0
0.0,25.913975629930476,22.724016246713013,14.172048740139044,27.55196750657397,8.0,27.55196750657397,1.0,1.0
1.3432594087181617,28.32837029564092,19.985110886922758,15.014889113077242,32.64185147820459,6.656740591281839,42.04466733923173,2.3432594087181617,1.0
0.0,46.99222604888438,13.00259131703854,8.496113024442192,35.50388697555781,8.0,46.99222604888438,2.0,1.0
4.0,15.0,26.369466946518088,4.0,27.815266526740956,8.0,28.0,0.5542004197771293,1.0
1.129054651104401,39.7418906977912,6.2822636627761,7.7177363372239,47.5645273255522,6.7177363372239,47.5645273255522,1.0,1.0
